"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"proje_q";"projeQ";"1203804113084960768";"1221219414164459521";"/proje_q/status/1221219414164459521";"2020-01-25 23:52:52";1579996372;"klo ga di manipulasi cuaca dari pusat dijatuhin ujannya di laut tiap hari jakarta banjir keujanan.gtu gaya2n padahal masih butuh wewenang pusat...";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">klo ga di manipulasi cuaca dari pusat dijatuhin ujannya di laut tiap hari <strong>jakarta</strong> <strong>banjir</strong> keujanan.gtu gaya2n padahal masih butuh wewenang pusat...</p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1221076436951470080";"[{'screen_name': 'SuddenD01990860', 'user_id': '1026108578522836992'}, {'screen_name': 'iamkevinregardy', 'user_id': '2613066048'}]"
"AdheAyyub";"Rezim Gaduh";"1023058239921913856";"1221218498489118721";"/AdheAyyub/status/1221218498489118721";"2020-01-25 23:49:13";1579996153;"Viral Video Monas Banjir, Dinas SDA DKI Jakarta: Hoax
https://metro.tempo.co/amp/1299421/viral-video-monas-banjir-dinas-sda-dki-jakarta-hoax#click=https://t.co/trCeg2vjEZ …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Viral Video Monas <strong>Banjir</strong>, Dinas SDA DKI <strong>Jakarta</strong>: Hoax
<a class=""twitter-timeline-link"" data-expanded-url=""https://metro.tempo.co/amp/1299421/viral-video-monas-banjir-dinas-sda-dki-jakarta-hoax#click=https://t.co/trCeg2vjEZ"" dir=""ltr"" href=""https://t.co/E0ASBHg7fG"" rel=""nofollow noopener"" target=""_blank"" title=""https://metro.tempo.co/amp/1299421/viral-video-monas-banjir-dinas-sda-dki-jakarta-hoax#click=https://t.co/trCeg2vjEZ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">metro.tempo.co/amp/1299421/vi</span><span class=""invisible"">ral-video-monas-banjir-dinas-sda-dki-jakarta-hoax#click=https://t.co/trCeg2vjEZ</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://metro.tempo.co/amp/1299421/viral-video-monas-banjir-dinas-sda-dki-jakarta-hoax#click=https://t.co/trCeg2vjEZ']";"['click']";False;"[]";"";0;0;0;False;False;"";"[]"
"247sleepyaf";"saffa";"826300140";"1221218341588590592";"/247sleepyaf/status/1221218341588590592";"2020-01-25 23:48:36";1579996116;"pengen ngomel gini juga tapi ga kuat nunggu balesannya kaya menunggu jakarta bebas banjir anying lila pisan https://twitter.com/gnicuk/status/1221095608963883008 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">pengen ngomel gini juga tapi ga kuat nunggu balesannya kaya menunggu <strong>jakarta</strong> bebas <strong>banjir</strong> anying lila pisan <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/gnicuk/status/1221095608963883008"" dir=""ltr"" href=""https://t.co/4hDOemME8c"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/gnicuk/status/1221095608963883008""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/gnicuk/status/</span><span class=""invisible"">1221095608963883008</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/gnicuk/status/1221095608963883008']";"[]";False;"[]";"";0;0;1;True;False;"";"[]"
"Mirara21";"Mira Karmila";"1181910404269629442";"1221217124615475200";"/Mirara21/status/1221217124615475200";"2020-01-25 23:43:46";1579995826;"Jan sepik ya kau, aku udah liat dengan mata kaki ku. Kau berjalan bersanding bergenggaman berpelukan mesra bersamanya, kau pikir aku buta. Aku hancur, dia masa lalu mu kembali menyandingi dirimu. Aku hanya serpihatan batu koral yang hanyut terbawa arus banjir jakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Jan sepik ya kau, aku udah liat dengan mata kaki ku. Kau berjalan bersanding bergenggaman berpelukan mesra bersamanya, kau pikir aku buta. Aku hancur, dia masa lalu mu kembali menyandingi dirimu. Aku hanya serpihatan batu koral yang hanyut terbawa arus <strong>banjir</strong> <strong>jakarta</strong></p>";"[]";"[]";False;"[]";"";0;0;2;True;True;"1219818197936771072";"[{'screen_name': 'Khrisna12Krisna', 'user_id': '1625124139'}, {'screen_name': 'seventhelucky', 'user_id': '509903565'}]"
"Johan26824991";"Johan";"1132746790015459328";"1221214180457381889";"/Johan26824991/status/1221214180457381889";"2020-01-25 23:32:04";1579995124;"Baci tebar fitnah ngehoax, ga fitnah ga makan, foto banjir Villa Nusa Indah dijadikan hasutan fitnah Gubernur DKI Jakarta, Bacin bin bani TOGOG bin GuoblOG luh tau ga Villa Nusa iti Di Bekasi pic.twitter.com/sm6PslPLH7";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Baci tebar fitnah ngehoax, ga fitnah ga makan, foto <strong>banjir</strong> Villa Nusa Indah dijadikan hasutan fitnah Gubernur DKI <strong>Jakarta</strong>, Bacin bin bani TOGOG bin GuoblOG luh tau ga Villa Nusa iti Di Bekasi <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sm6PslPLH7"">pic.twitter.com/sm6PslPLH7</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EPKf0QlU0AEGQbK.jpg']";"";0;0;0;False;True;"1220834426097025024";"[{'screen_name': 'AchmadRomeli', 'user_id': '313061676'}, {'screen_name': 'ChristWamea', 'user_id': '986263636179017728'}]"
"jojoisluv";"jjjj";"785352262197518337";"1221212031962898432";"/jojoisluv/status/1221212031962898432";"2020-01-25 23:23:32";1579994612;"Waktu itu udah pernah kan pas banjir Jakarta? Terus sekarang masih diulang lagi, empatinya bener-bener udah ilang ini orang. Blocked. https://twitter.com/pardedereza/status/1220907953445752833 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Waktu itu udah pernah kan pas <strong>banjir</strong> <strong>Jakarta</strong>? Terus sekarang masih diulang lagi, empatinya bener-bener udah ilang ini orang. Blocked. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/pardedereza/status/1220907953445752833"" dir=""ltr"" href=""https://t.co/7ZYn89ZXHc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/pardedereza/status/1220907953445752833""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/pardedereza/st</span><span class=""invisible"">atus/1220907953445752833</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/pardedereza/status/1220907953445752833']";"[]";False;"[]";"";0;0;1;True;False;"";"[]"
"sadlilgal";"chaula";"492080244";"1221211581683363842";"/sadlilgal/status/1221211581683363842";"2020-01-25 23:21:44";1579994504;"mau nangis gak si lo 2020 gini amat
kebakaran australia
banjir jakarta
trump mau dilengserkan
terus skrg virus corona
ini baru awal taun ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">mau nangis gak si lo 2020 gini amat
kebakaran australia
<strong>banjir</strong> <strong>jakarta</strong>
trump mau dilengserkan
terus skrg virus corona
ini baru awal taun <img alt=""😭"" aria-label=""Emoji: Wajah menangis kencang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Wajah menangis kencang""/><img alt=""😭"" aria-label=""Emoji: Wajah menangis kencang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Wajah menangis kencang""/><img alt=""😭"" aria-label=""Emoji: Wajah menangis kencang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Wajah menangis kencang""/></p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"fadlilagozhila";"@fadlilah";"1102918715610357760";"1221211344738762753";"/fadlilagozhila/status/1221211344738762753";"2020-01-25 23:20:48";1579994448;"Perasaan dl jg ada yg janji klo jd presiden Jakarta bebas banjir... ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Perasaan dl jg ada yg janji klo jd presiden <strong>Jakarta</strong> bebas <strong>banjir</strong>... <img alt=""😜"" aria-label=""Emoji: Winking face with tongue"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f61c.png"" title=""Winking face with tongue""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1220704384385839104";"[{'screen_name': 'RadioElshinta', 'user_id': '121640063'}]"
"CakL1571";"Sewu Sangang'atus Pitu Likur";"1108261713646739456";"1221209390553808897";"/CakL1571/status/1221209390553808897";"2020-01-25 23:13:02";1579993982;"Sebenarnya Jakarta ini ada penduduknya gak sich..??
Klo memang Jkt ada warganya.. ada masyarakatnya.. ada penduduknya.. kenapa pada diam sj klo Jakarta dihancurkan oleh Gabener 4nies Sang Manipulator.. 
Banjir berlarut-larut tdk surut"".. Pohon"" di Monas digunduli..";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sebenarnya <strong>Jakarta</strong> ini ada penduduknya gak sich..??
Klo memang Jkt ada warganya.. ada masyarakatnya.. ada penduduknya.. kenapa pada diam sj klo <strong>Jakarta</strong> dihancurkan oleh Gabener 4nies Sang Manipulator.. 
<strong>Banjir</strong> berlarut-larut tdk surut"".. Pohon"" di Monas digunduli..</p>";"[]";"[]";False;"[]";"";2;0;0;False;True;"1221062973101203457";"[{'screen_name': 'Parapat_Nixon', 'user_id': '979521074227367936'}]"
"KompasTV";"KOMPAS TV";"71436318";"1221209021178187776";"/KompasTV/status/1221209021178187776";"2020-01-25 23:11:34";1579993894;"[VIDEO] Pemprov DKI Jakarta Siapkan 478 Pompa Untuk Antisipasi Banjir http://dlvr.it/RNlhy3 pic.twitter.com/ffBPmnxGUY";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">[VIDEO] Pemprov DKI <strong>Jakarta</strong> Siapkan 478 Pompa Untuk Antisipasi <strong>Banjir</strong> <a class=""twitter-timeline-link"" data-expanded-url=""http://dlvr.it/RNlhy3"" dir=""ltr"" href=""https://t.co/RuKOqYVVmJ"" rel=""nofollow noopener"" target=""_blank"" title=""http://dlvr.it/RNlhy3""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dlvr.it/RNlhy3</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ffBPmnxGUY"">pic.twitter.com/ffBPmnxGUY</a></p>";"['http://dlvr.it/RNlhy3']";"[]";True;"['https://pbs.twimg.com/media/EPKbIZ5UwAEAyeZ.jpg']";"";3;1;0;False;False;"";"[]"
"Abdulkholik1970";"Abdul Kholik";"2169730963";"1221208331743662080";"/Abdulkholik1970/status/1221208331743662080";"2020-01-25 23:08:49";1579993729;"@cinggaro selamat pagi... Jakarta, apakah masih banjir...? pic.twitter.com/j71O2lqy64";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""631705596"" dir=""ltr"" href=""/cinggaro""><s>@</s><b>cinggaro</b></a> selamat pagi... <strong>Jakarta</strong>, apakah masih <strong>banjir</strong>...? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/j71O2lqy64"">pic.twitter.com/j71O2lqy64</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EPKafmAVAAEBR1m.jpg']";"";0;0;0;False;False;"";"[]"
"AsepIra44314224";"liberalis anti radikalisme";"1110021010823114752";"1221206422039347201";"/AsepIra44314224/status/1221206422039347201";"2020-01-25 23:01:14";1579993274;"Dr dulu emang Jakarta kebanjiran tp hrs nya semakin berkurang BKN semakin bertambah. Ini dana penanggulangan banjir aja di potong ratusan milyar? Kmn lari nya itu uang?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dr dulu emang <strong>Jakarta</strong> kebanjiran tp hrs nya semakin berkurang BKN semakin bertambah. Ini dana penanggulangan <strong>banjir</strong> aja di potong ratusan milyar? Kmn lari nya itu uang?</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1220541288874774528";"[{'screen_name': 'usmans90941888', 'user_id': '1010220840183476224'}, {'screen_name': 'ajurankaka', 'user_id': '774350738'}]"
"pldjml";"pil";"1048716689137852417";"1221202299906736129";"/pldjml/status/1221202299906736129";"2020-01-25 22:44:51";1579992291;"Januari belum selesai tapi dipikir-pikir mulai dari banjir jakarta, kebakaran hutan australia, lalu ditemukannya penyebaran virus corona :( 
Ya Allah semoga tahun menjadi tahun yg baik, semoga kita semua ada dalam lindunganNya.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Januari belum selesai tapi dipikir-pikir mulai dari <strong>banjir</strong> <strong>jakarta</strong>, kebakaran hutan australia, lalu ditemukannya penyebaran virus corona :( 
Ya Allah semoga tahun menjadi tahun yg baik, semoga kita semua ada dalam lindunganNya.</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"bangbca";"ؘmarco";"928207009328984064";"1221200764845973505";"/bangbca/status/1221200764845973505";"2020-01-25 22:38:45";1579991925;"Itu airnya bukan air banjir jakarta :)";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Itu airnya bukan air <strong>banjir</strong> <strong>jakarta</strong> :)</p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1221093809490022400";"[{'screen_name': 'mercuryius', 'user_id': '998050151540256769'}]"
"kevinaraka";"Kevin Al Hasbi";"130484204";"1221198888255623168";"/kevinaraka/status/1221198888255623168";"2020-01-25 22:31:18";1579991478;"Ini bangun dari awal.
Jakarta dijaman dia sudah rame.
Belum lagi mental2 orang yg bermukim disana.
Ya orang kaya lo kaya gw ini yg bikin Jakarta macet.
Klo penataan terencana dan aturan tegas bisa jadi beneran bebas macet dan banjir.
Gitu aja kok repot.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ini bangun dari awal.
<strong>Jakarta</strong> dijaman dia sudah rame.
Belum lagi mental2 orang yg bermukim disana.
Ya orang kaya lo kaya gw ini yg bikin <strong>Jakarta</strong> macet.
Klo penataan terencana dan aturan tegas bisa jadi beneran bebas macet dan <strong>banjir</strong>.
Gitu aja kok repot.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1220704702758678529";"[{'screen_name': 'zarazettirazr', 'user_id': '50682651'}]"
"temponewsroom";"Majalah Tempo";"88352716";"1221198561976758272";"/temponewsroom/status/1221198561976758272";"2020-01-25 22:30:00";1579991400;"DWS Banjir Jakarta https://majalah.tempo.co/read/159543/dws-banjir-jakarta?utm_source=twitter&utm_medium=heru&utm_campaign=heru …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">DWS <strong>Banjir</strong> <strong>Jakarta</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://majalah.tempo.co/read/159543/dws-banjir-jakarta?utm_source=twitter&amp;utm_medium=heru&amp;utm_campaign=heru"" dir=""ltr"" href=""https://t.co/o4vr9ehpol"" rel=""nofollow noopener"" target=""_blank"" title=""https://majalah.tempo.co/read/159543/dws-banjir-jakarta?utm_source=twitter&amp;utm_medium=heru&amp;utm_campaign=heru""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">majalah.tempo.co/read/159543/dw</span><span class=""invisible"">s-banjir-jakarta?utm_source=twitter&amp;utm_medium=heru&amp;utm_campaign=heru</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://majalah.tempo.co/read/159543/dws-banjir-jakarta?utm_source=twitter&utm_medium=heru&utm_campaign=heru']";"[]";False;"[]";"";9;1;2;True;False;"";"[]"
"GurahDKI";"GURAH HATI";"1032162296787689472";"1221197626705465344";"/GurahDKI/status/1221197626705465344";"2020-01-25 22:26:17";1579991177;"Yg ngeluh itu togog, si abu janda, si dewi yg bukan warga jakarta,terus si nganu yg juga bukan warga jakarta namun jadikan banjir ajang kampanye biar jd presiden. Pas dah jadi mah cuek aja.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Yg ngeluh itu togog, si abu janda, si dewi yg bukan warga <strong>jakarta</strong>,terus si nganu yg juga bukan warga <strong>jakarta</strong> namun jadikan <strong>banjir</strong> ajang kampanye biar jd presiden. Pas dah jadi mah cuek aja.</p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1220789080079781888";"[{'screen_name': 'ReiyaPutra', 'user_id': '1065662600'}, {'screen_name': 'Reiza_Patters', 'user_id': '30766806'}]"
"unknownimous645";"BukanNabi";"1214205037414510592";"1221192283736834048";"/unknownimous645/status/1221192283736834048";"2020-01-25 22:05:03";1579989903;"Happy New....
2020 jakarta banjir
2020 amerika ngancam iran
2020 Iran balas nyerang
2020 Kebakaran australia
2020 corona virus                                       Baru tgl 25 januari sdh sebanyak ini";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Happy New....
2020 <strong>jakarta</strong> <strong>banjir</strong>
2020 amerika ngancam iran
2020 Iran balas nyerang
2020 Kebakaran australia
2020 corona virus                                       Baru tgl 25 januari sdh sebanyak ini</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Ba_ntara";"Baqir Ba'bud";"893011929236619265";"1221190269095165952";"/Ba_ntara/status/1221190269095165952";"2020-01-25 21:57:03";1579989423;"Melihat kanal-kanal pengendali banjir Jakarta http://dlvr.it/RNlZcr pic.twitter.com/OedRUsedL1";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Melihat kanal-kanal pengendali <strong>banjir</strong> <strong>Jakarta</strong> <a class=""twitter-timeline-link"" data-expanded-url=""http://dlvr.it/RNlZcr"" dir=""ltr"" href=""https://t.co/KrfMa61isn"" rel=""nofollow noopener"" target=""_blank"" title=""http://dlvr.it/RNlZcr""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dlvr.it/RNlZcr</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/OedRUsedL1"">pic.twitter.com/OedRUsedL1</a></p>";"['http://dlvr.it/RNlZcr']";"[]";True;"['https://pbs.twimg.com/media/EPKKE_qUcAAD6yf.jpg']";"";0;0;0;False;False;"";"[]"
"gacorboy";"gacorboy";"1157753106639179776";"1221186441121648640";"/gacorboy/status/1221186441121648640";"2020-01-25 21:41:50";1579988510;"Hati hati ya jakarta banjir lagi";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Hati hati ya <strong>jakarta</strong> <strong>banjir</strong> lagi</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1221168372924051456";"[{'screen_name': 'AlterBase18Plus', 'user_id': '1163857362630762496'}]"
"mas_taqien";"muttaqin";"969626185";"1221186400998969344";"/mas_taqien/status/1221186400998969344";"2020-01-25 21:41:41";1579988501;"Klo di negara lain underpass justru di jadikan sebagai sungai untuk mengurangi banjir saat musim hujan dan di jadikan jln saat kering. Kayaknya perlu di tiru ini utk mengurangi banjir jakarta.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Klo di negara lain underpass justru di jadikan sebagai sungai untuk mengurangi <strong>banjir</strong> saat musim hujan dan di jadikan jln saat kering. Kayaknya perlu di tiru ini utk mengurangi <strong>banjir</strong> <strong>jakarta</strong>.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1221099166375522305";"[{'screen_name': 'detikcom', 'user_id': '69183155'}]"
"tahmidy85";"Tahmidy85";"1146825791461715968";"1221181565331394561";"/tahmidy85/status/1221181565331394561";"2020-01-25 21:22:28";1579987348;"Hujan beberapa jam, luar daerah terdekat tidak banjir (banjir kiriman)... Klo Jakarta hujan semalaman di";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Hujan beberapa jam, luar daerah terdekat tidak <strong>banjir</strong> (<strong>banjir</strong> kiriman)... Klo <strong>Jakarta</strong> hujan semalaman di</p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1217629029445980160";"[{'screen_name': 'alwaysharry', 'user_id': '104486170'}, {'screen_name': 'WagimanDeep', 'user_id': '1141783903465701376'}]"
"Rizkyano_C21";"Rizkyanowantania";"221704639";"1221175982356418563";"/Rizkyano_C21/status/1221175982356418563";"2020-01-25 21:00:17";1579986017;"Termurah...
Dijual Kavling bagus di Puri Botanical
MICHELLIA

BERLOKASI STRATEGIS DAN BEBAS BANJIR.
Jakarta Barat
 #jakartabarat #bestprice #luxury #puri #botanical #realestate #deal #property #home #realtor #realestateagent #forsale #investment #CariPro…https://lnkd.in/f-XHs-E ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Termurah...
Dijual Kavling bagus di Puri Botanical
MICHELLIA

BERLOKASI STRATEGIS DAN BEBAS <strong>BANJIR</strong>.
<strong>Jakarta</strong> Barat
 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jakartabarat?src=hash""><s>#</s><b>jakartabarat</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bestprice?src=hash""><s>#</s><b>bestprice</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/luxury?src=hash""><s>#</s><b>luxury</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/puri?src=hash""><s>#</s><b>puri</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/botanical?src=hash""><s>#</s><b>botanical</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/realestate?src=hash""><s>#</s><b>realestate</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/deal?src=hash""><s>#</s><b>deal</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/property?src=hash""><s>#</s><b>property</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/home?src=hash""><s>#</s><b>home</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/realtor?src=hash""><s>#</s><b>realtor</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/realestateagent?src=hash""><s>#</s><b>realestateagent</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forsale?src=hash""><s>#</s><b>forsale</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/investment?src=hash""><s>#</s><b>investment</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CariPro?src=hash""><s>#</s><b>CariPro</b></a>…<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://lnkd.in/f-XHs-E"" dir=""ltr"" href=""https://t.co/TLXcmxFlif"" rel=""nofollow noopener"" target=""_blank"" title=""https://lnkd.in/f-XHs-E""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lnkd.in/f-XHs-E</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://lnkd.in/f-XHs-E']";"['jakartabarat', 'bestprice', 'luxury', 'puri', 'botanical', 'realestate', 'deal', 'property', 'home', 'realtor', 'realestateagent', 'forsale', 'investment', 'CariPro']";False;"[]";"";0;0;0;False;False;"";"[]"
"Purnomo_Back";"#3PeriodeNDASMU";"1173979564126560257";"1221169972790956032";"/Purnomo_Back/status/1221169972790956032";"2020-01-25 20:36:24";1579984584;"pertama² beruk ini bilang di Bundaran HI pas thn 2014 ga Banjir, lalu dia bilang lagi pada saat itu Jakarta Pusat ga ada banjir

saat Saya jawab dgn Data² ini, beruk ini langsung ngeles tiada tara!

ruk.. Lo di gaji brapa se, biar PEKOK kaya gitu?


#coronarovirus https://twitter.com/NWK_Empire/status/1221153785633898497 …pic.twitter.com/PYIlaK5ZuJ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">pertama² beruk ini bilang di Bundaran HI pas thn 2014 ga <strong>Banjir</strong>, lalu dia bilang lagi pada saat itu <strong>Jakarta</strong> Pusat ga ada <strong>banjir</strong>

saat Saya jawab dgn Data² ini, beruk ini langsung ngeles tiada tara!

ruk.. Lo di gaji brapa se, biar PEKOK kaya gitu?

<img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/><img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/><img alt=""🤣"" aria-label=""Emoji: Tertawa berguling di lantai"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Tertawa berguling di lantai""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronarovirus?src=hash""><s>#</s><b>coronarovirus</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/NWK_Empire/status/1221153785633898497"" dir=""ltr"" href=""https://t.co/uhmc1oR3Xy"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NWK_Empire/status/1221153785633898497""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NWK_Empire/sta</span><span class=""invisible"">tus/1221153785633898497</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/PYIlaK5ZuJ"">pic.twitter.com/PYIlaK5ZuJ</a></p>";"['https://twitter.com/NWK_Empire/status/1221153785633898497']";"['coronarovirus']";True;"['https://pbs.twimg.com/media/EPJ3mtWU0AE8G0U.jpg', 'https://pbs.twimg.com/media/EPJ3nOLUYAAY1HI.jpg']";"";0;0;0;False;False;"";"[]"
